File name,Color,Polymer,Matching
AI58_6_34.csv,transparent,PE,0.92
AI58_6_35.csv,transparent,PE,0.93
AI58_6_36.csv,transparent,PE,0.96
AI58_6_37.csv,transparent,PE,0.93
AI58_6_38.csv,transparent,PE,0.93
AI58_6_39.csv,transparent,PP,0.9
AI58_6_41.csv,transparent,PE,0.94
AI58_6_42.csv,transparent,PE,0.98
AI58_6_44.csv,transparent,PE,0.89
AI58_6_45.csv,transparent,PE,0.74
AI58_6_46.csv,transparent,PE,0.97
AI58_6_47.csv,transparent,PE,0.9
AI58_6_48.csv,transparent,PE,0.91
AI58_6_49.csv,gray,PP,0.89
AI58_6_50.csv,gray,PE,0.97
AI58_6_51.csv,transparent,PE,0.81
AI58_6_52.csv,transparent,PE,0.97
AI58_6_53.csv,transparent,PE,0.97
AI58_6_54.csv,transparent,PE,0.96
AI58_6_55.csv,transparent,PP,0.93
AI58_6_56.csv,white,PE,0.97
AI58_6_57.csv,gray,PE,0.97
AI58_6_58.csv,white,PP,0.9
AI58_6_59.csv,white,PE,0.98
AI58_6_60.csv,gray,PE,0.82
AI58_6_61.csv,light blue,PP,0.86
AI58_6_62.csv,transparent,PE,0.76
AI58_6_63.csv,white,PE,0.97
AI58_6_65.csv,transparent,PP,0.73
AI58_6_66.csv,transparent,PE,0.91
AI58_6_67.csv,white,PE,0.97
AI58_6_68.csv,transparent,PE,0.96
AI58_6_69.csv,transparent,PE,0.92
AI58_6_70.csv,white,PE,0.99
AI58_6_71.csv,gray,PE,0.94
AI58_6_72.csv,transparent,PP,0.93
AI58_6_73.csv,transparent,PE,0.93
AI58_6_74.csv,gray,PE,0.96
AI58_6_75.csv,transparent,PE,0.97
AI58_6_76.csv,transparent,PE,0.95
AI58_6_77.csv,transparent,PE,0.91
AI58_6_78.csv,gray,PP,0.83
AI58_6_79.csv,white,PE,0.96
AI58_6_80.csv,green,PE,0.97
AI58_6_81.csv,brown,PE,0.9
AI58_6_82.csv,transparent,PE,0.9
AI58_6_83.csv,transparent,PE,0.8
AI58_6_84.csv,gray,PE,0.9
AI58_6_85.csv,white,PE,0.96
AI58_6_86.csv,transparent,PE,0.93
AI58_6_87.csv,transparent,PE,0.97
AI58_6_89.csv,white,PE,0.97
AI58_6_90.csv,white,PE,0.98
AI58_6_91.csv,gray,PE,0.84
AI58_6_92.csv,white,PE,0.96
AI58_6_93.csv,green,PE,0.93
AI58_6_95.csv,black,PE,0.82
AI58_6_98.csv,white,PE,0.92
AI58_6_100.csv,green,PE,0.89
AI58_6_102.csv,green,PP,0.86
AI58_6_104.csv,transparent,PP,0.75
AI58_6_105.csv,gray,PE,0.92
AI58_6_106.csv,transparent,PE,0.92
AI58_6_107.csv,gray,PE,0.87
AI58_6_108.csv,white,PE,0.89
AI58_6_110.csv,black,PE,0.7
AI58_6_111.csv,gray,PE,0.89
AI58_6_112.csv,transparent,PE,0.94
AI58_6_113.csv,black,PE,0.87
AI58_6_114.csv,transparent,PP,0.95
AI58_6_115.csv,transparent,PE,0.93
AI58_6_116.csv,gray,PE,0.99
AI58_6_117.csv,white,PE,0.98
AI58_6_118.csv,green,PE,0.85
AI58_6_119.csv,transparent,PE,0.96
AI58_6_120.csv,green,PE,0.87
AI58_6_121.csv,gray,PP,0.96
AI58_6_122.csv,gray,PP,0.89
AI58_6_123.csv,green,PE,0.95
AI58_6_125.csv,transparent,PP,0.89
AI58_6_126.csv,white,PP,0.77
AI58_6_129.csv,green,PP,0.8
AI58_6_130.csv,green,PP,0.94
AI58_6_131.csv,transparent,PE,0.96
AI58_6_132.csv,green,PP,0.86
AI58_6_133.csv,black,PE,0.91
AI58_6_134.csv,green,PP,0.77
AI58_6_135.csv,transparent,PP,0.93
AI58_6_136.csv,green,PP,0.95
AI58_6_137.csv,gray,PE,0.93
AI58_6_138.csv,green,PP,0.85
AI58_6_139.csv,white,PE,0.92
AI58_6_140.csv,green,PE,0.93
AI58_6_141.csv,transparent,PP,0.9
AI58_6_143.csv,green,PP,0.86
AI58_6_144.csv,black,PP,0.81
AI58_6_145.csv,transparent,PP,0.96
AI58_6_146.csv,transparent,PP,0.92
AI58_6_147.csv,transparent,PP,0.93
AI58_6_148.csv,transparent,PP,0.94
AI58_6_149.csv,transparent,PP,0.95
AI58_6_150.csv,green,PP,0.95
AI58_6_151.csv,brown,PP,0.9
AI58_6_152.csv,white,PP,0.95
AI58_6_156.csv,black,PP,0.88
AI58_6_157.csv,brown,PP,0.8
AI58_6_158.csv,brown,PP,0.9
AI58_6_159.csv,green,PE,0.71
AI58_6_161.csv,black,PP,0.91
AI58_6_163.csv,black,PP,0.78
AI58_6_164.csv,black,PP,0.73
AI58_6_166.csv,black,PP,0.8
AI58_6_167.csv,white,PP,0.87
AI58_6_168.csv,white,PP,0.95
AI58_6_169.csv,green,PP,0.9
AI58_6_170.csv,green,PP,0.84
AI58_6_172.csv,white,PP,0.87
AI58_6_173.csv,black,PP,0.82
AI58_6_174.csv,green,PP,0.87
AI58_6_176.csv,green,PP,0.96
AI58_6_177.csv,black,PP,0.89
AI58_6_178.csv,green,PE,0.96
AI58_6_179.csv,green,PP,0.88
AI58_6_180.csv,green,PP,0.89
AI58_6_181.csv,gray,PE,0.95
AI58_6_182.csv,gray,PE,0.91
AI58_6_183.csv,gray,PE,0.85
AI58_6_185.1.csv,gray,PE,0.96
AI58_6_187.csv,white,PS,0.78
AI58_6_188.csv,white,PE,0.98
AI58_6_189.csv,gray,PE,0.82
AI58_6_190.csv,black,PE,0.92
AI58_6_192.csv,transparent,PE,0.97
AI58_6_193.csv,transparent,PE,0.93
AI58_6_194.csv,transparent,PP,0.85
AI58_6_195.1.csv,transparent,PP,0.81
AI58_6_196.csv,transparent,PE,0.9
AI58_6_197.csv,transparent,PE,0.93
AI58_6_198.csv,transparent,PE,0.92
AI58_6_199.csv,transparent,PE,0.88
AI58_6_201.csv,light blue,PE,0.89
AI58_6_202.csv,light blue,PE,0.94
AI58_6_203.csv,light blue,PE,0.93
AI58_6_204.csv,light blue,PE,0.99
AI58_6_205.csv,light blue,PE,0.96
AI58_6_206.csv,light blue,PE,0.97
AI58_6_207.csv,brown,PE,0.92
AI58_6_208.csv,white,PE,0.97
AI58_6_209.csv,black,PE,0.98
AI58_6_210.csv,brown,PE,0.85
AI58_6_211.csv,red,PE,0.92
AI58_6_212.csv,green,PP,0.8
AI58_6_213.csv,red,PE,0.95
AI58_6_215.csv,transparent,PE,0.94
AI58_6_216.csv,transparent,PE,0.75
AI58_6_217.csv,transparent,PE,0.95
AI58_6_218.csv,transparent,PE,0.79
AI58_6_219.csv,transparent,PE,0.94
AI58_6_220.csv,white,PE,0.97
AI58_6_221.csv,transparent,PP,0.84
AI58_6_222.csv,transparent,PE,0.96
AI58_6_223.csv,transparent,PP,0.89
AI58_6_224.csv,gray,PE,0.98
AI58_6_225.csv,gray,PE,0.97
AI58_6_227.csv,transparent,PE,0.96
AI58_6_228.csv,transparent,PE,0.88
AI58_6_229.csv,transparent,PE,0.96
AI58_6_230.csv,transparent,PE,0.94
AI58_6_231.csv,black,PE,0.97
AI58_6_232.csv,black,PE,0.88
AI58_6_233.csv,black,PP,0.95
AI58_6_234.csv,black,PE,0.97
AI58_6_235.csv,black,PE,0.97
AI58_6_236.csv,black,PE,0.94
AI58_6_237.csv,black,PE,0.97
AI58_6_238.csv,black,PE,0.98
AI58_6_239.csv,white,PE,0.98
AI58_6_240.csv,white,PP,0.9
AI58_6_241.csv,gray,PP,0.91
AI58_6_242.csv,transparent,PE,0.9
AI58_6_243.csv,transparent,PE,0.95
AI58_6_244.csv,transparent,PE,0.92
AI58_6_245.csv,gray,PE,0.95
AI58_6_246.csv,gray,PE,0.91
AI58_6_247.csv,transparent,PE,0.91
AI58_6_248.csv,transparent,PE,0.93
AI58_6_250.csv,white,PP,0.91
AI58_6_251.csv,gray,PE,0.92
AI58_6_252.csv,gray,PE,0.93
AI58_6_253.csv,white,PE,0.96
AI58_6_254.csv,gray,PE,0.97
AI58_6_255.csv,white,PE,0.94
AI58_6_256.csv,transparent,PP,0.89
AI58_6_257.csv,gray,PE,0.97
AI58_6_258.csv,white,PE,0.98
AI58_6_259.csv,transparent,PE,0.98
AI58_6_260.csv,transparent,PE,0.83
AI58_6_261.csv,gray,PE,0.97
AI58_6_262.csv,transparent,PE,0.97
AI58_6_263.csv,transparent,PE,0.88
AI58_6_264.csv,transparent,PE,0.97
AI58_6_265.csv,transparent,PP,0.92
AI58_6_266.csv,white,PE,0.93
AI58_6_268.csv,white,PE,0.92
AI58_6_270.csv,gray,PE,0.93
AI58_6_271.csv,transparent,PP,0.82
AI58_6_272.csv,transparent,PP,0.9
AI58_6_273.csv,transparent,PE,0.98
AI58_6_274.csv,green,PP,0.82
AI58_6_275.csv,transparent,PP,0.77
AI58_6_276.csv,transparent,PP,0.92
AI58_6_280.csv,black,PE,0.9
AI58_6_281.csv,gray,PE,0.97
AI58_6_282.csv,transparent,PE,0.91
AI58_6_283.csv,black,PE,0.98
AI58_6_284.csv,green,PE,0.97
AI58_6_285.csv,transparent,PE,0.96
AI58_6_287.csv,transparent,PP,0.92
AI58_6_288.csv,green,PP,0.95
AI58_6_289.csv,green,PP,0.93
AI58_6_290.csv,green,PP,0.88
AI58_6_292.csv,gray,PE,0.98
AI58_6_293.csv,transparent,PE,0.94
AI58_6_295.csv,black,PE,0.79
AI58_6_296.csv,green,PE,0.92
AI58_6_297.csv,transparent,PE,0.92
AI58_6_298.csv,transparent,PE,0.94
AI58_6_299.csv,transparent,PE,0.93
AI58_6_300.csv,transparent,PE,0.99
AI58_6_301.csv,transparent,PE,0.98
AI58_6_302.csv,transparent,PE,0.98
AI58_6_303.csv,transparent,PE,0.96
AI58_6_304.csv,transparent,PE,0.98
AI58_6_305.csv,transparent,PE,0.94
AI58_6_306.csv,white,PE,0.96
AI58_6_307.csv,transparent,PE,0.97
AI58_6_308.csv,transparent,PE,0.97
AI58_6_309.csv,transparent,PE,0.96
AI58_6_310.csv,white,PE,0.96
AI58_6_311.csv,green,PE,0.96
AI58_6_312.csv,blue,PE,0.93
AI58_6_313.csv,white,PE,0.89
AI58_6_314.csv,black,PE,0.97
AI58_6_315.csv,white,PE,0.96
AI58_6_316.csv,transparent,PE,0.92
AI58_6_317.csv,light blue,PE,0.93
AI58_6_318.csv,light blue,PE,0.97
AI58_6_319.csv,green,PE,0.96
AI58_6_320.csv,transparent,PE,0.98
AI58_6_321.csv,white,PE,0.93
AI58_6_322.1.csv,transparent,PE,0.98
AI58_6_323.csv,green,PE,0.96
AI58_6_324.1.csv,green,PP,0.96
AI58_6_325.csv,green,PP,0.96
AI58_6_326.csv,green,PP,0.96
AI58_6_327.csv,green,PE,0.91
AI58_6_328.csv,blue,PE,0.95
AI58_6_329.csv,blue,PP,0.94
AI58_6_330.csv,blue,PE,0.96
AI58_6_331.csv,white,PE,0.96
AI58_6_332.csv,black,PE,0.97
AI58_6_333.csv,white,PP,0.97
AI58_6_334.csv,gray,PP,0.96
AI58_6_335.csv,transparent,PP,0.96
AI58_7_1.csv,transparent,PE,0.95
AI58_7_2.csv,transparent,PE,0.78
AI58_7_3.csv,transparent,PE,0.91
AI58_7_4.csv,transparent,PP,0.91
AI58_7_5.csv,transparent,PE,0.95
AI58_7_6.csv,black,PE,0.91
AI58_7_7.csv,black,PE,0.93
AI58_7_8.csv,transparent,PE,0.87
AI58_7_12.csv,black,PE,0.99
AI58_7_13.csv,white,PE,0.99
AI58_7_14.csv,brown,PE,0.98
AI58_7_15.csv,gray,PE,0.98
AI58_7_16.csv,gray,PE,0.85
AI58_7_17.csv,white,PE,0.98
AI58_7_18.csv,gray,PE,0.97
AI58_7_19.csv,gray,PE,0.95
AI58_7_20.csv,black,PE,0.97
AI58_7_21.csv,brown,PP,0.77
AI58_7_24.csv,pink,PE,0.97
AI58_7_25.csv,gray,PE,0.98
AI58_7_28.csv,gray,PE,0.98
AI58_7_29.csv,gray,PE,0.96
AI58_7_30.csv,transparent,PE,0.92
AI58_7_31.csv,transparent,PE,0.98
AI58_7_33.csv,gray,PE,0.94
AI58_7_34.csv,transparent,PE,0.97
AI58_7_35.csv,white,PE,0.96
AI58_7_36.csv,transparent,PP,0.95
AI58_7_37.csv,transparent,PE,0.87
AI58_7_39.csv,gray,PE,0.87
AI58_7_40.csv,white,PE,0.97
AI58_7_41.csv,transparent,PE,0.95
AI58_7_42.csv,transparent,PE,0.97
AI58_7_43.csv,transparent,PE,0.96
AI58_7_44.csv,light blue,PE,0.98
AI58_7_45.csv,gray,PE,0.95
AI58_7_46.csv,gray,PE,0.87
AI58_7_47.csv,white,PE,0.97
AI58_7_48.csv,transparent,PE,0.97
AI58_7_49.csv,transparent,PE,0.96
AI58_7_50.csv,black,PE,0.97
AI58_7_51.csv,transparent,PE,0.98
AI58_7_52.csv,transparent,PE,0.97
AI58_7_53.csv,transparent,PE,0.98
AI58_7_54.csv,transparent,PE,0.97
AI58_7_55.csv,transparent,PE,0.9
AI58_7_56.csv,transparent,PE,0.96
AI58_7_58.csv,transparent,PE,0.97
AI58_7_59.csv,transparent,PE,0.86
AI58_7_60.csv,green,PE,0.9
AI58_7_61.csv,pink,PE,0.96
AI58_7_62.csv,pink,PP,0.95
AI58_7_63.csv,pink,PE,0.97
AI58_7_64.csv,pink,PE,0.88
AI58_7_65.csv,pink,PE,0.98
AI58_7_68.csv,pink,PE,0.91
AI58_7_69.csv,pink,PE,0.97
AI58_7_70.csv,gray,PP,0.95
AI58_7_71.csv,transparent,PE,0.97
AI58_7_72.csv,white,PE,0.97
AI58_7_73.csv,transparent,PE,0.97
AI58_7_74.csv,transparent,PE,0.94
AI58_7_76.csv,transparent,PE,0.98
AI58_7_77.csv,green,PP,0.86
AI58_7_78.csv,black,PE,0.97
AI58_7_79.csv,black,PE,0.95
AI58_7_81.csv,transparent,PE,0.97
AI58_7_82.csv,transparent,PE,0.92
AI58_7_83.csv,transparent,PE,0.98
AI58_7_84.csv,transparent,PE,0.96
AI58_7_85.csv,transparent,PE,0.92
AI58_7_86.csv,transparent,PP,0.9
AI58_7_87.csv,transparent,PE,0.97
AI58_7_88.csv,light blue,PE,0.98
AI58_7_89.csv,transparent,PP,0.91
AI58_7_90.csv,transparent,PE,0.9
AI58_7_91.csv,transparent,PE,0.97
AI58_7_93.csv,gray,PE,0.97
AI58_7_94.csv,gray,PP,0.96
AI58_7_95.csv,white,PE,0.97
AI58_7_96.csv,transparent,PE,0.98
AI58_7_97.csv,brown,PE,0.98
AI58_7_98.csv,light blue,PE,0.98
AI58_7_99.csv,light blue,PE,0.98
AI58_7_100.csv,transparent,PE,0.97
AI58_7_101.csv,black,PE,0.96
AI58_7_102.csv,black,PP,0.78
AI58_7_103.csv,black,PE,0.97
AI58_7_104.csv,black,PE,0.97
AI58_7_105.csv,black,PE,0.99
AI58_7_106.csv,black,PE,0.98
AI58_7_107.csv,light blue,PE,0.96
AI58_7_108.csv,light blue,PE,0.98
AI58_7_109.csv,light blue,PP,0.87
AI58_7_110.csv,light blue,PP,0.95
AI58_7_111.csv,gray,PP,0.89
AI58_7_112.csv,green,PE,0.94
AI58_7_113.csv,green,PE,0.91
AI58_7_114.csv,transparent,PP,0.97
AI58_7_115.csv,transparent,PE,0.97
AI58_7_119.csv,black,PP,0.91
AI58_7_121.csv,green,PP,0.93
AI58_7_122.csv,green,PP,0.91
AI58_7_124.csv,green,PP,0.86
AI58_7_126.csv,blue,PP,0.7
AI58_7_127.csv,green,PE,0.91
AI58_7_129.csv,black,PE,0.96
AI58_7_130.csv,black,PP,0.89
AI58_7_132.csv,white,PP,0.8
AI58_7_133.csv,white,PE,0.93
AI58_7_137.csv,transparent,PP,0.78
AI58_7_138.csv,transparent,PE,0.96
AI58_8_2.csv,light blue,PP,0.9
AI58_8_3.csv,blue,PE,0.9
AI58_8_4.csv,white,PP,0.96
AI58_8_5.csv,transparent,PE,0.96
AI58_8_7.csv,transparent,PP,0.85
AI58_8_8.csv,white,PP,0.71
AI58_8_9.csv,white,PP,0.93
AI58_8_11.csv,white,PE,0.98
AI58_8_12.csv,yellow,PE,0.97
AI58_8_13.csv,gray,PE,0.96
AI58_8_14.csv,light blue,PP,0.93
AI58_8_15.csv,green,PP,0.91
AI58_8_16.csv,transparent,PP,0.82
AI58_8_17.1_1.csv,blue,PP,0.95
AI58_8_18.csv,black,PP,0.96
AI58_8_19.csv,blue,PP,0.96
AI58_8_20.csv,white,PE,0.9
AI58_8_22.csv,white,PE,0.86
AI58_8_23.csv,light blue,PE,0.96
AI58_8_24.csv,green,PP,0.81
AI58_8_25.1.csv,transparent,PP,0.77
AI58_8_26.csv,white,PE,0.91
AI58_8_27.csv,white,PE,0.94
AI58_8_28.csv,green,PE,0.98
AI58_8_29.csv,green,PE,0.9
AI58_8_30.csv,blue,PP,0.87
AI58_8_31.1.csv,transparent,PE,0.98
AI58_8_33.csv,blue,PP,0.95
AI58_8_34.csv,transparent,PP,0.97
AI58_8_35.csv,transparent,PE,0.8
AI58_8_36.csv,transparent,PE,0.93
AI58_8_37.1.csv,transparent,PE,0.75
AI58_8_38.csv,transparent,PE,0.88
AI58_8_39.csv,transparent,PE,0.9
AI58_8_40.csv,black,PE,0.97
AI58_8_42.1.csv,black,PE,0.98
AI58_8_44.csv,gray,PE,0.94
AI58_8_45.csv,white,PE,0.97
AI58_8_46.csv,transparent,PP,0.91
AI58_8_47.csv,transparent,PE,0.97
AI58_8_48.csv,transparent,PE,0.97
AI58_8_49.csv,transparent,PE,0.91
AI58_8_50.csv,gray,PE,0.98
AI58_8_52.csv,white,PP,0.97
AI58_8_53.csv,transparent,PE,0.91
AI58_8_54.csv,transparent,PP,0.96
AI58_8_56.csv,blue,PP,0.94
AI58_8_57.csv,transparent,PE,0.92
AI58_8_58.csv,blue,PP,0.97
AI58_8_60.csv,transparent,PE,0.88
AI58_8_61.csv,transparent,PE,0.97
AI58_8_62.csv,transparent,PE,0.97
AI58_8_63.csv,transparent,PE,0.97
AI58_8_65.csv,transparent,PE,0.98
AI58_8_66.csv,transparent,PP,0.96
AI58_8_67.csv,white,PP,0.96
AI58_8_68.csv,beige,PP,0.89
AI58_8_69.csv,black,PE,0.99
AI58_8_70.csv,transparent,PE,0.97
AI58_8_71.csv,transparent,PE,0.96
AI58_8_72.csv,transparent,PP,0.92
AI58_8_73.csv,gray,PE,0.96
AI58_8_74.csv,transparent,PE,0.72
AI58_8_75.csv,transparent,PE,0.97
AI58_8_76.csv,transparent,PE,0.98
AI58_8_77.csv,transparent,PE,0.96
AI58_8_78.csv,transparent,PE,0.97
AI58_8_80.csv,transparent,PE,0.97
AI58_8_81.csv,green,PP,0.77
AI58_8_82.csv,green,PP,0.9
AI58_8_83.csv,transparent,PP,0.89
AI58_8_84.csv,green,PP,0.95
AI58_9_3.csv,white,PE,0.98
AI58_9_4.csv,white,PE,0.88
AI58_9_5.csv,white,PP,0.97
AI58_9_6.csv,white,PP,0.95
AI58_9_9.csv,white,PP,0.97
AI58_9_10.csv,green,PP,0.95
AI58_9_11.csv,green,PE,0.97
AMK82_10_1.csv,white,PS,0.71
AMK82_19_5.csv,white,PS,0.93
AMK82_19_8.csv,gray,PP,0.94
AMK82_21_6.csv,black,PP,0.84
AMK82_22_3.csv,white,PS,0.93
AMK82_23_1.csv,red,PP,0.84
AMK82_23_2.csv,white,PS,0.82
AMK82_23_4.csv,blue,PE,0.92
AMK82_28_1.csv,white,PE,0.98
AMK82_29_5.csv,gray,PE,0.97
AMK82_2_3.csv,white,PE,0.96
AMK82_2_4.csv,yellow,PE,0.97
AMK82_31_9.csv,white,PP,0.95
AMK82_32_1.1.csv,white,PP,0.93
AMK82_32_7.csv,white,PE,0.96
AMK82_33_1.csv,black,PP,0.92
AMK82_34_1.csv,green,PE,0.96
AMK82_34_2.csv,white,PE,0.97
AMK82_34_3.csv,white,PS,0.92
AMK82_34_7.csv,black,PE,0.71
AMK82_35_1.csv,gray,PS,0.93
AMK82_35_3.csv,gray,PP,0.88
AMK82_35_4.csv,white,PS,0.89
AMK82_35_7.csv,gray,PE,0.99
AMK82_35_9.csv,white,PS,0.95
AMK82_35_12.csv,black,PE,0.92
AMK82_35_13.csv,brown,PE,0.98
AMK82_35_14.csv,black,PE,0.98
AMK82_35_16.csv,white,PS,0.95
AMK82_35_17.csv,transparent,PE,0.97
AMK82_35_18.csv,transparent,PE,0.98
AMK82_35_19.csv,yellow,PE,0.97
AMK82_35_23.csv,transparent,PE,0.97
AMK82_35_24.csv,white,PS,0.84
AMK82_35_26.csv,white,PS,0.97
AMK82_35_28.csv,brown,PE,0.97
AMK82_35_29.csv,transparent,PE,0.97
AMK82_35_32.csv,black,PE,0.98
AMK82_35_34.csv,gray,PP,0.93
AMK82_35_36.csv,transparent,PE,0.98
AMK82_35_38.1.csv,white,PE,0.7
AMK82_35_44.csv,yellow,PS,0.92
AMK82_35_45.csv,transparent,PE,0.98
AMK82_36_1.1.csv,black,PP,0.83
AMK82_36_2.csv,black,PE,0.91
AMK82_36_3.csv,black,PE,0.97
AMK82_36_4.csv,black,PE,0.98
AMK82_36_5.csv,black,PE,0.97
AMK82_36_6.csv,white,PS,0.95
AMK82_36_7.csv,white,PS,0.85
AMK82_36_8.csv,white,PS,0.95
AMK82_36_9.csv,white,PS,0.84
AMK82_36_10.csv,white,PS,0.87
AMK82_36_11.csv,white,PE,0.85
AMK82_36_12.csv,white,PE,0.98
AMK82_36_13.csv,white,PE,0.9
AMK82_36_14.csv,white,PE,0.97
AMK82_36_15.csv,transparent,PE,0.97
AMK82_36_16.csv,transparent,PE,0.91
AMK82_36_17.csv,white,PP,0.94
AMK82_36_24.csv,gray,PP,0.95
AMK82_36_25.csv,transparent,PP,0.98
AMK82_36_26.csv,white,PE,0.94
AMK82_36_27.csv,white,PE,0.97
AMK82_36_28.csv,white,PP,0.97
AMK82_36_34.csv,black,PE,0.94
AMK82_36_35.csv,black,PE,0.94
AMK82_36_36.csv,transparent,PE,0.98
AMK82_36_37.csv,black,PE,0.8
AMK82_36_38.csv,black,PE,0.97
AMK82_36_39.csv,black,PE,0.88
AMK82_36_40.csv,black,PE,0.96
AMK82_36_41.csv,green,PE,0.87
AMK82_36_42.csv,black,PP,0.91
AMK82_36_43.csv,beige,PP,0.89
AMK82_36_44.csv,white,PE,0.95
AMK82_36_45.csv,white,PE,0.97
AMK82_36_46.csv,green,PP,0.94
AMK82_37_3.csv,black,PE,0.96
AMK82_37_7.csv,white,PE,0.93
AMK82_37_8.csv,white,PS,0.91
AMK82_37_9.csv,white,PE,0.96
AMK82_37_10.csv,transparent,PE,0.97
AMK82_37_15.csv,white,PE,0.97
AMK82_37_16.csv,transparent,PP,0.95
AMK82_38_3.csv,light blue,PP,0.86
AMK82_38_5.1.csv,white,PP,0.96
AMK82_38_9.csv,transparent,PE,0.97
AMK82_38_14.csv,transparent,PP,0.94
AMK82_39_2.csv,blue,PE,0.96
AMK82_39_3.csv,pink,PE,0.97
AMK82_39_4.1.csv,transparent,PE,0.95
AMK82_39_5.csv,white,PE,0.92
AMK82_39_7.csv,white,PE,0.97
AMK82_39_8.csv,transparent,PP,0.95
AMK82_39_9.csv,white,PS,0.94
AMK82_39_12.csv,white,PS,0.76
AMK82_39_13.csv,transparent,PP,0.95
AMK82_39_14.csv,white,PE,0.98
AMK82_39_15.csv,black,PE,0.8
AMK82_39_16.csv,transparent,PE,0.99
AMK82_39_18.csv,transparent,PE,0.94
AMK82_39_21.csv,white,PE,0.99
AMK82_39_22.csv,white,PE,0.98
AMK82_39_23.csv,transparent,PE,0.95
AMK82_39_24.csv,white,PE,0.81
AMK82_39_25.csv,white,PE,0.97
AMK82_39_26.csv,gray,PE,0.97
AMK82_39_27.csv,white,PE,0.88
AMK82_39_28.csv,transparent,PE,0.97
AMK82_39_30.csv,white,PS,0.96
AMK82_39_33.csv,white,PE,0.97
AMK82_39_36.csv,black,PE,0.94
AMK82_39_38.csv,black,PE,0.93
AMK82_3_5.csv,white,PS,0.86
AMK82_40_2.csv,white,PS,0.9
AMK82_40_6.csv,transparent,PE,0.99
AMK82_40_7.csv,yellow,PE,0.97
AMK82_40_10.csv,black,PE,0.98
AMK82_40_17.csv,brown,PE,0.86
AMK82_40_18.csv,black,PE,0.86
AMK82_40_19.csv,black,PE,0.76
AMK86_2_2.csv,transparent,PE,0.96
AMK86_2_3.csv,transparent,PP,0.92
AMK86_7199_1.csv,white,PP,0.92
AMK86_7199_2.csv,white,PE,0.98
AMK86_7199_3.csv,gray,PE,0.9
AMK86_7199_6.1.csv,white,PP,0.86
AMK86_7201_1.csv,transparent,PE,0.94
AMK86_7201_2.csv,transparent,PE,0.97
AMK86_7201_3.csv,transparent,PE,0.89
AMK86_7201_4.csv,white,PE,0.79
AMK86_7201_6.csv,blue,PE,0.8
AMK86_7201_7.1.csv,yellow,PE,0.91
AMK86_7201_8.csv,white,PS,0.93
AMK86_7201_9.csv,white,PE,0.97
AMK86_7201_10.csv,white,PE,0.97
AMK86_7201_11.csv,transparent,PE,0.97
AMK86_7201_12.csv,white,PP,0.91
AMK86_7201_13.csv,transparent,PE,0.86
AMK86_7201_16.csv,transparent,PE,0.96
AMK86_7201_17.csv,transparent,PE,0.95
AMK86_7201_18.csv,transparent,PE,0.93
AMK86_7201_19.csv,white,PE,0.96
AMK86_7201_21.csv,transparent,PE,0.97
AMK86_7201_22.csv,white,PE,0.98
AMK86_7201_23.csv,transparent,PE,0.96
AMK86_7201_24.csv,transparent,PP,0.88
AMK86_7201_25.csv,transparent,PE,0.97
AMK86_7201_26.csv,transparent,PE,0.97
AMK86_7201_27.csv,transparent,PE,0.97
AMK86_7201_28.csv,transparent,PE,0.96
AMK86_7201_29.csv,gray,PP,0.88
AMK86_7201_30.csv,blue,PP,0.9
AMK86_7201_32.csv,black,PE,0.95
AMK86_7201_33.csv,red,PP,0.95
AMK86_7202_1.csv,white,PP,0.97
AMK86_7202_2.csv,beige,PE,0.96
AMK86_7202_3.csv,gray,PE,0.9
AMK86_7202_4.csv,transparent,PE,0.97
AMK86_7202_6.csv,white,PP,0.95
AMK86_7202_7.csv,black,PP,0.96
AMK86_7202_8.csv,white,PP,0.97
AMK86_7202_9.csv,white,PE,0.98
AMK86_7202_10.csv,light blue,PE,0.98
AMK86_7202_11.csv,transparent,PE,0.98
AMK86_7202_12.csv,transparent,PE,0.98
AMK86_7202_13.csv,transparent,PE,0.98
AMK86_7202_14.csv,transparent,PP,0.88
AMK86_7202_15.csv,gray,PE,0.97
AMK86_7202_16.csv,transparent,PE,0.98
AMK86_7202_17.csv,transparent,PE,0.98
AMK86_7202_18.csv,white,PS,0.98
AMK86_7202_19.csv,transparent,PE,0.98
AMK86_7203_1.csv,transparent,PE,0.9
AMK86_7203_2.csv,black,PP,0.88
AMK86_7203_3.csv,black,PE,0.98
AMK86_7203_4.csv,black,PE,0.98
AMK86_7203_5.csv,transparent,PE,0.97
AMK86_7203_6.csv,white,PE,0.96
AMK86_7203_7.csv,transparent,PE,0.97
AMK86_7203_8.1.csv,white,PE,0.97
AMK86_7203_9.csv,white,PE,0.97
AMK86_7203_10.csv,gray,PE,0.92
AMK86_7206_2.csv,white,PE,0.97
AMK86_7206_4.csv,white,PE,0.97
AMK86_7207_1.csv,white,PS,0.9
AMK86_7207_2.csv,white,PE,0.94
AMK86_7207_3.csv,white,PE,0.95
AMK86_7207_4.csv,white,PS,0.9
AMK86_7207_7.csv,white,PE,0.97
AMK86_7207_8.csv,black,PE,0.98
AMK86_7207_9.csv,gray,PE,0.96
AMK86_7207_10.csv,white,PS,0.87
AMK86_7207_12.csv,green,PP,0.86
AMK86_7207_13.csv,white,PP,0.91
AMK86_7207_14.csv,white,PE,0.98
